mz,intensity
7.995331777259085584e+02,5.761923404153323353e-02
7.998332777592530647e+02,5.650787199261865512e-02
8.001333777925974573e+02,6.917960133787094679e-02
8.004334778259419636e+02,8.235756341379259216e-02
8.007335778592863562e+02,6.289613621477684047e-02
8.010336778926308625e+02,6.540261678996941996e-02
8.013337779259752551e+02,2.663730025486960029e-02
8.016338779593197614e+02,4.735489156724016768e-02
8.019339779926641540e+02,1.056916257716703500e-01
8.022340780260086603e+02,3.439188771806344497e-02
8.025341780593530530e+02,9.602684088864781031e-02
8.028342780926975593e+02,6.283307728487655397e-02
8.031343781260419519e+02,2.957772948103187804e-02
8.034344781593864582e+02,9.804524690533550357e-02
8.037345781927308508e+02,9.462166054773701873e-02
8.040346782260753571e+02,5.892297959440870314e-02
8.043347782594197497e+02,8.638007642079748027e-02
8.046348782927641423e+02,6.196216705444837491e-02
8.049349783261086486e+02,7.014303045779626822e-02
8.052350783594530412e+02,7.249326571174329048e-02
8.055351783927975475e+02,6.458995648010233681e-02
8.058352784261419401e+02,7.973883052294554463e-02
8.061353784594864464e+02,7.700648513179149390e-02
8.064354784928308391e+02,5.887284831998711859e-02
8.067355785261753454e+02,7.528836230618216052e-02
8.070356785595197380e+02,5.899361133441597543e-02
8.073357785928642443e+02,7.211750556013579727e-02
8.076358786262086369e+02,5.953841669261779324e-02
8.079359786595531432e+02,7.145520216198833485e-02
8.082360786928975358e+02,1.015547883579140664e-01
8.085361787262420421e+02,5.649542400902040490e-02
8.088362787595864347e+02,4.034099168885633274e-02
8.091363787929309410e+02,1.015156186906619462e-01
8.094364788262753336e+02,7.550966921415497302e-02
8.097365788596198399e+02,5.667546246088266820e-02
8.100366788929642325e+02,6.472060437636399655e-02
8.103367789263087388e+02,5.146332903733533137e-02
8.106368789596531315e+02,8.851886337498389434e-02
8.109369789929976378e+02,8.405129053941344519e-02
8.112370790263420304e+02,8.237736778827248196e-02
8.115371790596865367e+02,7.423028463563621782e-02
8.118372790930309293e+02,2.884456267635095855e-02
8.121373791263754356e+02,4.612389009241998905e-02
8.124374791597198282e+02,7.556840851872018150e-02
8.127375791930643345e+02,1.679724945543754899e-02
8.130376792264087271e+02,6.832582090610607450e-02
8.133377792597532334e+02,4.941827057896210074e-02
8.136378792930976260e+02,8.260285516855175869e-02
8.139379793264421323e+02,6.601629458515786975e-02
8.142380793597865249e+02,9.113690267799536004e-02
8.145381793931310312e+02,7.672072856638063876e-02
8.148382794264754239e+02,7.225058108123261214e-02
8.151383794598199302e+02,5.051566189159754916e-02
8.154384794931643228e+02,8.254234669578272565e-02
8.157385795265088291e+02,1.175784230909503597e-01
8.160386795598532217e+02,3.578735332537048841e-02
8.163387795931977280e+02,4.952390016895414498e-02
8.166388796265421206e+02,1.032816617979769591e-01
8.169389796598866269e+02,8.023572715000441835e-02
8.172390796932310195e+02,6.408027877031914621e-02
8.175391797265754121e+02,8.563628268040646141e-02
8.178392797599199184e+02,7.664327357794679940e-02
8.181393797932643110e+02,5.693658468214216062e-02
8.184394798266088173e+02,5.661767220960600699e-02
8.187395798599532100e+02,8.708233791516536981e-02
8.190396798932977163e+02,7.683514454706361074e-02
8.193397799266421089e+02,9.151379342942737860e-02
8.196398799599866152e+02,8.302572889480433482e-02
8.199399799933310078e+02,5.765905489604986056e-02
8.202400800266755141e+02,1.004090092769368558e-01
8.205401800600199067e+02,5.145003103683103152e-02
8.208402800933644130e+02,6.083287018465285967e-02
8.211403801267088056e+02,5.422749085767235300e-02
8.214404801600533119e+02,4.184277381692556863e-02
8.217405801933977045e+02,8.230037550824732817e-02
8.220406802267422108e+02,4.877244544866417286e-02
8.223407802600866034e+02,5.612490473993621970e-02
8.226408802934311097e+02,8.864363665067891140e-02
8.229409803267755024e+02,8.707010393680549021e-02
8.232410803601200087e+02,5.731390686608230089e-02
8.235411803934644013e+02,4.355704137183193103e-02
8.238412804268089076e+02,6.760708618106317513e-02
8.241413804601533002e+02,3.770806210683586013e-02
8.244414804934978065e+02,4.942900945274134039e-02
8.247415805268421991e+02,6.185297607883025878e-02
8.250416805601867054e+02,6.641580228868024238e-02
8.253417805935310980e+02,5.844260522574308558e-02
8.256418806268756043e+02,6.660801387107734284e-02
8.259419806602199969e+02,9.712232231169562469e-02
8.262420806935645032e+02,8.198954657582346872e-02
8.265421807269088958e+02,9.699596130504123392e-02
8.268422807602534021e+02,8.729534433382671321e-02
8.271423807935977948e+02,7.397661939019045674e-02
8.274424808269423011e+02,4.502132174887725491e-02
8.277425808602866937e+02,4.253644058681256557e-02
8.280426808936312000e+02,6.880544764915035028e-02
8.283427809269755926e+02,6.100289024509270019e-02
8.286428809603200989e+02,5.044099059251907352e-02
8.289429809936644915e+02,7.728167792494597399e-02
8.292430810270089978e+02,9.352382796902913853e-02
8.295431810603533904e+02,6.763408160728071050e-02
8.298432810936978967e+02,7.066506016957249670e-02
8.301433811270422893e+02,5.796050275279900077e-02
8.304434811603866819e+02,5.509136927169668019e-02
8.307435811937311883e+02,1.082725744457709027e-01
8.310436812270755809e+02,4.361956144847668054e-02
8.313437812604200872e+02,6.547050136613408178e-02
8.316438812937644798e+02,5.969835227420791646e-02
8.319439813271089861e+02,6.638843384768844391e-02
8.322440813604533787e+02,8.945699896612879787e-02
8.325441813937978850e+02,8.834860646034023435e-02
8.328442814271422776e+02,6.561309612142932068e-02
8.331443814604867839e+02,9.082619591412068039e-02
8.334444814938311765e+02,5.296525089611162085e-02
8.337445815271756828e+02,7.534861926608543703e-02
8.340446815605200754e+02,1.037631738122111041e-01
8.343447815938645817e+02,5.655800788621102859e-02
8.346448816272089744e+02,7.214792884367458858e-02
8.349449816605534807e+02,9.795197768413546613e-02
8.352450816938978733e+02,5.106461414370086493e-02
8.355451817272423796e+02,6.913344599855325567e-02
8.358452817605867722e+02,6.148270894776659834e-02
8.361453817939312785e+02,4.537062711024202749e-02
8.364454818272756711e+02,7.572448701533407434e-02
8.367455818606201774e+02,5.068546656544200418e-02
8.370456818939645700e+02,1.006109308220900500e-01
8.373457819273090763e+02,6.783587492833768884e-02
8.376458819606534689e+02,6.314548880777598461e-02
8.379459819939979752e+02,6.809076775843703189e-02
8.382460820273423678e+02,6.925295927232832938e-02
8.385461820606868741e+02,6.313563899582555483e-02
8.388462820940312668e+02,6.818664209208614990e-02
8.391463821273757731e+02,5.546682947464995350e-02
8.394464821607201657e+02,5.689430479903698212e-02
8.397465821940646720e+02,7.734304884825068949e-02
8.400466822274090646e+02,2.399331042583750101e-02
8.403467822607535709e+02,5.064784975403667511e-02
8.406468822940979635e+02,6.672487830152751265e-02
8.409469823274424698e+02,7.331671202749751037e-02
8.412470823607868624e+02,5.857267487998742139e-02
8.415471823941313687e+02,6.902146503941758438e-02
8.418472824274757613e+02,5.922025239799317414e-02
8.421473824608202676e+02,2.890692489598421094e-02
8.424474824941646602e+02,8.484135558361971530e-02
8.427475825275090529e+02,7.130169856085369351e-02
8.430476825608535592e+02,4.670358089779650529e-02
8.433477825941979518e+02,9.525827091670957536e-02
8.436478826275424581e+02,7.921582518120989791e-02
8.439479826608868507e+02,5.306212776740775600e-02
8.442480826942313570e+02,8.760895680935740226e-02
8.445481827275757496e+02,7.616271278261022015e-02
8.448482827609202559e+02,8.186331979399608105e-02
8.451483827942646485e+02,5.315275705080829000e-02
8.454484828276091548e+02,5.395791521208661429e-02
8.457485828609535474e+02,4.854240537077245121e-02
8.460486828942980537e+02,5.407077847666402065e-02
8.463487829276424463e+02,1.852960212376104226e-02
8.466488829609869526e+02,8.636527958599991839e-02
8.469489829943313453e+02,4.097875625891263252e-02
8.472490830276758516e+02,7.587890880827374840e-02
8.475491830610202442e+02,3.841640038219672204e-02
8.478492830943647505e+02,6.661223886255172866e-02
8.481493831277091431e+02,4.032358148887610350e-02
8.484494831610536494e+02,6.366675033104740589e-02
8.487495831943980420e+02,3.196332840122188129e-02
8.490496832277425483e+02,5.201096973999447953e-02
8.493497832610869409e+02,7.693356378475806057e-02
8.496498832944314472e+02,6.790925816349495381e-02
8.499499833277758398e+02,6.694206907008368179e-02
8.502500833611203461e+02,4.624148876510005002e-02
8.505501833944647387e+02,1.936786453354970988e-02
8.508502834278092450e+02,4.532554674519906346e-02
8.511503834611536377e+02,5.285385752901151923e-02
8.514504834944981440e+02,9.254392717865375650e-02
8.517505835278425366e+02,7.423477105587927838e-02
8.520506835611870429e+02,6.905816281653298638e-02
8.523507835945314355e+02,5.097555385223617730e-02
8.526508836278759418e+02,4.791082657576023474e-02
8.529509836612203344e+02,7.519094542395933500e-02
8.532510836945648407e+02,5.481928142749482868e-02
8.535511837279092333e+02,5.540352295827145196e-02
8.538512837612537396e+02,1.003789248100429576e-01
8.541513837945981322e+02,4.226519331305149396e-02
8.544514838279426385e+02,5.614854228882177473e-02
8.547515838612870311e+02,5.666527020869355225e-02
8.550516838946315374e+02,4.851016354113665829e-02
8.553517839279759301e+02,3.318260145537105243e-02
8.556518839613203227e+02,8.673741144690877425e-02
8.559519839946648290e+02,3.291730105547040208e-02
8.562520840280092216e+02,4.288913980987947572e-02
8.565521840613537279e+02,6.604131124385262397e-02
8.568522840946981205e+02,3.591525748960135850e-02
8.571523841280426268e+02,5.754733394725323331e-02
8.574524841613870194e+02,5.540418511430983406e-02
8.577525841947315257e+02,5.567324945605658937e-02
8.580526842280759183e+02,5.747849425991818917e-02
8.583527842614204246e+02,3.198241460155387683e-02
8.586528842947648172e+02,4.903119680664318192e-02
8.589529843281093235e+02,8.558137919036859498e-02
8.592530843614537162e+02,8.303929928457262633e-02
8.595531843947982225e+02,4.801361701254546616e-02
8.598532844281426151e+02,8.119531986777983601e-02
8.601533844614871214e+02,4.056778043841202663e-02
8.604534844948315140e+02,3.195306882204536347e-02
8.607535845281760203e+02,1.875361103342446795e-02
8.610536845615204129e+02,3.670503124713385412e-02
8.613537845948649192e+02,6.802816720992826971e-02
8.616538846282093118e+02,5.218477639885780311e-02
8.619539846615538181e+02,9.179304894578457774e-02
8.622540846948982107e+02,7.521324378619646811e-02
8.625541847282427170e+02,5.120389699279536549e-02
8.628542847615871096e+02,5.368578949954495166e-02
8.631543847949316159e+02,5.369591544141751049e-02
8.634544848282760086e+02,7.785856765450069328e-02
8.637545848616205149e+02,5.005450838817224191e-02
8.640546848949649075e+02,5.730968271344707293e-02
8.643547849283094138e+02,4.275183172523785990e-02
8.646548849616538064e+02,8.329637507471418512e-02
8.649549849949983127e+02,5.019924561663140217e-02
8.652550850283427053e+02,4.410527478894504111e-02
8.655551850616872116e+02,2.649775150268404017e-02
8.658552850950316042e+02,7.608448756858192386e-02
8.661553851283761105e+02,4.478408115243688592e-02
8.664554851617205031e+02,5.506858542823541564e-02
8.667555851950650094e+02,4.812527424099422024e-02
8.670556852284094020e+02,5.246135025623446108e-02
8.673557852617539083e+02,1.639792473485266605e-02
8.676558852950983010e+02,4.021415883332142560e-02
8.679559853284428073e+02,3.409008812637547015e-02
8.682560853617871999e+02,9.918657921352568019e-02
8.685561853951315925e+02,8.241223516056496445e-02
8.688562854284760988e+02,6.409278967550043060e-02
8.691563854618204914e+02,1.049233293107236648e-01
8.694564854951649977e+02,8.059243010486651093e-02
8.697565855285093903e+02,2.801175462777436356e-02
8.700566855618538966e+02,2.906633749790061769e-02
8.703567855951982892e+02,6.000061471329896229e-02
8.706568856285427955e+02,5.314203169836530238e-02
8.709569856618871881e+02,5.866854301347029788e-02
8.712570856952316944e+02,3.788834177598830039e-02
8.715571857285760871e+02,9.130724466227488345e-02
8.718572857619205934e+02,4.748344671572656689e-02
8.721573857952649860e+02,7.717092929150976000e-02
8.724574858286094923e+02,8.444462607332649251e-02
8.727575858619538849e+02,4.438234048475755283e-02
8.730576858952983912e+02,6.893586565017734147e-02
8.733577859286427838e+02,9.128209579332285939e-02
8.736578859619872901e+02,9.155728517358871499e-02
8.739579859953316827e+02,8.168340817297166379e-02
8.742580860286761890e+02,8.138511088106001323e-02
8.745581860620205816e+02,8.226834302169835911e-02
8.748582860953650879e+02,1.168513056955761825e-01
8.751583861287094805e+02,1.171672077908550158e-01
8.754584861620539868e+02,1.258269481955049951e-01
8.757585861953983795e+02,1.360369266670919119e-01
8.760586862287428858e+02,1.453022738298222483e-01
8.763587862620872784e+02,2.006852501682371837e-01
8.766588862954317847e+02,2.781551113924658480e-01
8.769589863287761773e+02,2.724772859371938361e-01
8.772590863621206836e+02,3.144877883326102630e-01
8.775591863954650762e+02,3.704677562195171081e-01
8.778592864288095825e+02,4.203586718167089398e-01
8.781593864621539751e+02,4.623786555164595691e-01
8.784594864954984814e+02,5.330038794058031826e-01
8.787595865288428740e+02,5.687829634836347736e-01
8.790596865621873803e+02,6.215739094595582603e-01
8.793597865955317729e+02,6.372982692550864803e-01
8.796598866288762792e+02,6.465953185117735424e-01
8.799599866622206719e+02,6.076824230402804172e-01
8.802600866955651782e+02,6.494576254831164741e-01
8.805601867289095708e+02,6.173412453487526763e-01
8.808602867622540771e+02,6.267837273934306896e-01
8.811603867955984697e+02,5.727958502029980581e-01
8.814604868289428623e+02,5.151817822855296880e-01
8.817605868622873686e+02,4.736747974242394021e-01
8.820606868956317612e+02,4.116955639990992899e-01
8.823607869289762675e+02,3.750605621554040092e-01
8.826608869623206601e+02,3.435276055763596958e-01
8.829609869956651664e+02,3.144694140617469436e-01
8.832610870290095590e+02,2.585894933542178253e-01
8.835611870623540653e+02,2.261104932477446261e-01
8.838612870956984580e+02,1.943159306584470447e-01
8.841613871290429643e+02,1.415547746667029649e-01
8.844614871623873569e+02,1.534177331452087345e-01
8.847615871957318632e+02,7.808328897776113664e-02
8.850616872290762558e+02,9.229615946911093327e-02
8.853617872624207621e+02,6.742133782008069565e-02
8.856618872957651547e+02,2.956758689654548355e-02
8.859619873291096610e+02,9.528979388418121199e-02
8.862620873624540536e+02,1.719607602726195422e-02
8.865621873957985599e+02,6.736314979466112574e-02
8.868622874291429525e+02,8.690302354022294562e-02
8.871623874624874588e+02,4.519764583022668758e-02
8.874624874958318514e+02,4.571313217668252632e-02
8.877625875291763577e+02,9.181431214601278035e-03
8.880626875625207504e+02,4.155359502335329025e-02
8.883627875958652567e+02,7.513133139164186736e-02
8.886628876292096493e+02,3.534498780998576728e-02
8.889629876625541556e+02,2.604475501757766778e-02
8.892630876958985482e+02,0.000000000000000000e+00
8.895631877292430545e+02,7.085291295189180549e-02
8.898632877625874471e+02,5.320837863704943466e-02
8.901633877959319534e+02,3.877519751237277351e-02
8.904634878292763460e+02,6.551994147819495407e-02
8.907635878626208523e+02,3.390264975242437973e-02
8.910636878959652449e+02,3.768990003633593266e-02
8.913637879293097512e+02,8.670590113240464469e-02
8.916638879626541438e+02,2.615618373336945843e-02
8.919639879959986501e+02,4.974473895460385098e-02
8.922640880293430428e+02,4.826562205630527402e-02
8.925641880626875491e+02,4.560146561530508541e-02
8.928642880960319417e+02,4.363596007154640216e-02
8.931643881293764480e+02,1.723551109077075053e-02
8.934644881627208406e+02,4.047732711151870444e-02
8.937645881960653469e+02,3.823693068274841567e-02
8.940646882294097395e+02,2.956725627427161940e-02
8.943647882627541321e+02,2.613473856763464526e-02
8.946648882960986384e+02,2.263129082023486102e-02
8.949649883294430310e+02,2.633780935489549169e-02
8.952650883627875373e+02,5.056929805338471196e-02
8.955651883961319299e+02,4.297796382949911620e-02
8.958652884294764362e+02,7.522068536447135134e-02
8.961653884628208289e+02,5.403973392239376505e-02
8.964654884961653352e+02,2.993469753540218409e-02
8.967655885295097278e+02,3.091680760348892304e-02
8.970656885628542341e+02,3.810340340041539625e-02
8.973657885961986267e+02,3.442661120499623112e-02
8.976658886295431330e+02,4.136559114612458482e-02
8.979659886628875256e+02,7.998081002609327972e-02
8.982660886962320319e+02,3.798296727948838325e-02
8.985661887295764245e+02,4.352865145946122755e-02
8.988662887629209308e+02,1.692265786980290398e-02
8.991663887962653234e+02,1.061166531250339051e-02
8.994664888296098297e+02,3.777749641645550965e-02
8.997665888629542223e+02,3.201287764645106837e-02
9.000666888962987287e+02,4.426148782148081606e-02
9.003667889296431213e+02,6.723652272588744039e-02
9.006668889629876276e+02,2.975738948512438031e-02
9.009669889963320202e+02,2.614539186688997693e-02
9.012670890296765265e+02,5.927817628845193088e-02
9.015671890630209191e+02,3.086625725102587828e-02
9.018672890963654254e+02,4.060236396714943935e-02
9.021673891297098180e+02,3.721128698123034317e-02
9.024674891630543243e+02,7.678198788311876855e-02
9.027675891963987169e+02,5.409588071298154777e-03
9.030676892297432232e+02,2.252883424557382969e-02
9.033677892630876158e+02,5.183805972350796765e-02
9.036678892964321221e+02,6.190001762288425274e-02
9.039679893297765148e+02,1.799324938307622287e-02
9.042680893631210211e+02,6.202860663864012691e-02
9.045681893964654137e+02,2.890889100827937624e-02
9.048682894298099200e+02,2.368285041526758603e-02
9.051683894631543126e+02,2.548471538664487043e-02
9.054684894964988189e+02,4.504363205305383228e-02
9.057685895298432115e+02,4.753963584702257383e-02
9.060686895631877178e+02,2.023308940305247952e-02
9.063687895965321104e+02,4.172981715736603925e-02
9.066688896298765030e+02,2.985126637553069812e-02
9.069689896632210093e+02,1.352081270018227338e-02
9.072690896965654019e+02,7.109605957553230549e-02
9.075691897299099082e+02,1.779463900149673081e-02
9.078692897632543009e+02,3.908124497980816625e-02
9.081693897965988072e+02,1.361930562776472731e-02
9.084694898299431998e+02,2.817558136691826129e-02
9.087695898632877061e+02,3.850851860205389138e-02
9.090696898966320987e+02,3.980736105362811528e-02
9.093697899299766050e+02,1.599344586863576598e-02
9.096698899633209976e+02,3.396100490332405741e-02
9.099699899966655039e+02,4.324804384126716000e-02
9.102700900300098965e+02,6.582410788712603211e-02
9.105701900633544028e+02,5.199580977062392972e-02
9.108702900966987954e+02,5.738340060937256737e-02
9.111703901300433017e+02,4.848003332006704802e-02
9.114704901633876943e+02,2.237184370076215900e-02
9.117705901967322006e+02,2.904217935470967266e-02
9.120706902300765933e+02,5.363633616412852301e-02
9.123707902634210996e+02,2.165422215900430700e-02
9.126708902967654922e+02,1.287358530328519893e-02
9.129709903301099985e+02,3.432370040785914095e-02
9.132710903634543911e+02,0.000000000000000000e+00
9.135711903967988974e+02,1.935066215291857128e-02
9.138712904301432900e+02,1.210930050939683367e-02
9.141713904634877963e+02,2.655237249017913456e-02
9.144714904968321889e+02,6.095202686362580224e-02
9.147715905301766952e+02,8.099263466776522591e-02
9.150716905635210878e+02,4.637456690539031035e-02
9.153717905968655941e+02,1.520645077640082193e-02
9.156718906302099867e+02,4.894741260966704172e-02
9.159719906635544930e+02,4.264248349960116091e-02
9.162720906968988857e+02,2.209341612146424258e-02
9.165721907302433920e+02,5.167134737267568834e-02
9.168722907635877846e+02,2.428845429181676618e-02
9.171723907969322909e+02,2.228166204218643559e-02
9.174724908302766835e+02,3.492970801724505636e-02
9.177725908636211898e+02,4.740418562843499301e-02
9.180726908969655824e+02,2.624214141624813673e-02
9.183727909303100887e+02,4.062739500257953745e-02
9.186728909636544813e+02,0.000000000000000000e+00
9.189729909969989876e+02,3.920033125471227009e-02
9.192730910303433802e+02,2.370322972799041028e-02
9.195731910636877728e+02,2.273185873289456510e-02
9.198732910970322791e+02,0.000000000000000000e+00
9.201733911303766718e+02,4.045507440599532822e-03
9.204734911637211781e+02,0.000000000000000000e+00
9.207735911970655707e+02,4.498174791099312370e-02
9.210736912304100770e+02,1.435704496418475223e-02
9.213737912637544696e+02,3.818603047415586316e-02
9.216738912970989759e+02,4.582277294690145081e-02
9.219739913304433685e+02,2.164219302457405514e-02
9.222740913637878748e+02,1.194823523925810788e-02
9.225741913971322674e+02,5.663549482113547362e-02
9.228742914304767737e+02,3.759299511487380896e-02
9.231743914638211663e+02,7.630365932617982905e-03
9.234744914971656726e+02,4.182320593471797188e-02
9.237745915305100652e+02,1.887039083418676211e-02
9.240746915638545715e+02,4.137747649152070245e-02
9.243747915971989642e+02,4.853702459175918832e-02
9.246748916305434705e+02,1.560963735006646799e-02
9.249749916638878631e+02,4.171712878808940539e-02
9.252750916972323694e+02,0.000000000000000000e+00
9.255751917305767620e+02,4.270176142234136801e-02
9.258752917639212683e+02,0.000000000000000000e+00
9.261753917972656609e+02,8.214928379349430154e-02
9.264754918306101672e+02,3.866247756232955163e-02
9.267755918639545598e+02,1.925035805120236393e-02
9.270756918972990661e+02,5.413003119025562582e-02
9.273757919306434587e+02,1.571968601854327463e-02
9.276758919639879650e+02,3.373730038793716635e-02
9.279759919973323576e+02,2.560192390781681343e-02
9.282760920306768639e+02,3.127091920879723763e-02
9.285761920640212566e+02,2.000483908342380601e-02
9.288762920973657629e+02,3.990795348812779114e-02
9.291763921307101555e+02,1.629864704064244024e-02
9.294764921640546618e+02,3.329760483414213879e-02
9.297765921973990544e+02,4.356968009449631307e-02
9.300766922307435607e+02,1.904341173797795272e-02
9.303767922640879533e+02,4.762074879830667518e-02
9.306768922974324596e+02,4.057855576035044459e-02
9.309769923307768522e+02,2.491053302417354370e-02
9.312770923641213585e+02,2.049907919014883409e-02
9.315771923974657511e+02,2.976216184384850721e-02
9.318772924308102574e+02,2.164125005787142370e-02
9.321773924641546500e+02,2.038284314163309185e-02
9.324774924974990427e+02,2.796795937273611338e-02
9.327775925308435490e+02,2.634044999266530948e-02
9.330776925641879416e+02,3.268527007114379462e-02
9.333777925975324479e+02,5.891107420408059347e-02
9.336778926308768405e+02,4.871747196915562905e-02
9.339779926642213468e+02,4.744104479298762861e-02
9.342780926975657394e+02,4.076507142634702707e-02
9.345781927309102457e+02,1.831298726444522892e-02
9.348782927642546383e+02,9.146638301141894745e-03
9.351783927975991446e+02,2.578081366367325489e-02
9.354784928309435372e+02,5.402857823953982619e-02
9.357785928642880435e+02,5.426377855537261458e-02
9.360786928976324361e+02,1.094952162042160670e-03
9.363787929309769424e+02,0.000000000000000000e+00
9.366788929643213351e+02,6.370700719951892521e-02
9.369789929976658414e+02,5.868895291401281938e-02
9.372790930310102340e+02,1.763744194341052007e-02
9.375791930643547403e+02,2.860543634705104907e-02
9.378792930976991329e+02,3.113179537263656080e-02
9.381793931310436392e+02,5.217906391534155031e-02
9.384794931643880318e+02,2.034030486946846253e-02
9.387795931977325381e+02,4.192122156428126217e-02
9.390796932310769307e+02,3.554769029021969534e-02
9.393797932644214370e+02,3.607258099778565263e-02
9.396798932977658296e+02,5.112923811695269105e-02
9.399799933311103359e+02,3.297215634382191091e-02
9.402800933644547285e+02,4.403741854386133969e-03
9.405801933977992348e+02,4.807059500603993313e-02
9.408802934311436275e+02,2.027499064583762611e-02
9.411803934644881338e+02,4.796675411758155594e-02
9.414804934978325264e+02,3.530119921764266616e-02
9.417805935311770327e+02,1.044250143373042297e-02
9.420806935645214253e+02,3.510199020736624181e-02
9.423807935978659316e+02,1.729936639683047478e-02
9.426808936312103242e+02,3.540459679303416263e-02
9.429809936645548305e+02,2.191572944579360180e-02
9.432810936978992231e+02,5.020504310632906142e-02
9.435811937312437294e+02,1.577306984248702526e-02
9.438812937645881220e+02,2.265965636136774847e-02
9.441813937979326283e+02,1.602050149187259076e-02
9.444814938312770209e+02,1.414712374637537226e-02
9.447815938646215272e+02,2.463809690407113909e-02
9.450816938979659199e+02,3.432651608760751288e-02
9.453817939313103125e+02,4.126713217340366446e-02
9.456818939646548188e+02,3.108490286281801601e-02
9.459819939979992114e+02,2.097506513634263964e-02
9.462820940313437177e+02,0.000000000000000000e+00
9.465821940646881103e+02,4.894775848514652805e-02
9.468822940980326166e+02,1.996873885782766631e-02
9.471823941313770092e+02,3.815282527018558356e-02
9.474824941647215155e+02,8.854190424647301327e-03
9.477825941980659081e+02,6.046006023347710867e-02
9.480826942314104144e+02,4.402712980278312982e-02
9.483827942647548070e+02,1.244448083752822468e-02
9.486828942980993133e+02,3.720146619006030331e-02
9.489829943314437060e+02,5.711861848708754685e-02
9.492830943647882123e+02,2.675633525367395946e-02
9.495831943981326049e+02,0.000000000000000000e+00
9.498832944314771112e+02,3.947804680348468431e-02
9.501833944648215038e+02,6.731814142001153745e-02
9.504834944981660101e+02,0.000000000000000000e+00
9.507835945315104027e+02,5.092614954971948216e-02
9.510836945648549090e+02,2.580399048647104981e-02
9.513837945981993016e+02,2.867033598355063495e-02
9.516838946315438079e+02,3.436206508575496282e-02
9.519839946648882005e+02,3.080852962043910057e-02
9.522840946982327068e+02,4.785377377419493261e-02
9.525841947315770994e+02,7.343649283930771959e-03
9.528842947649216057e+02,2.895223999014414143e-02
9.531843947982659984e+02,1.200046993153601124e-02
9.534844948316105047e+02,2.053816392677927649e-02
9.537845948649548973e+02,9.024520280415548878e-02
9.540846948982994036e+02,1.391704236609333720e-02
9.543847949316437962e+02,3.985668052138874318e-02
9.546848949649883025e+02,3.705057601227271236e-02
9.549849949983326951e+02,0.000000000000000000e+00
9.552850950316772014e+02,8.072093607340458110e-03
9.555851950650215940e+02,0.000000000000000000e+00
9.558852950983661003e+02,2.805547401416456574e-02
9.561853951317104929e+02,4.869872850136201803e-03
9.564854951650549992e+02,1.326881024539589005e-02
9.567855951983993918e+02,5.632910130235271873e-04
9.570856952317438981e+02,4.478282600038623051e-02
9.573857952650882908e+02,4.331034445870114713e-02
9.576858952984327971e+02,6.115533979218949756e-02
9.579859953317771897e+02,2.796693202571066267e-02
9.582860953651215823e+02,4.630343555737134048e-02
9.585861953984660886e+02,5.419195955429710609e-02
9.588862954318104812e+02,7.350008541815530871e-02
9.591863954651549875e+02,6.728601388573778042e-03
9.594864954984993801e+02,1.557418592336748397e-02
9.597865955318438864e+02,1.222429344591959358e-02
9.600866955651882790e+02,4.174296291300692852e-03
9.603867955985327853e+02,4.626014153189135503e-02
9.606868956318771779e+02,4.659944689707380683e-02
9.609869956652216842e+02,4.146979238110928834e-03
9.612870956985660769e+02,1.045624925837094349e-02
9.615871957319105832e+02,3.851321162710995283e-02
9.618872957652549758e+02,2.247462195095631041e-02
9.621873957985994821e+02,3.695944911136818389e-02
9.624874958319438747e+02,2.906915406900403148e-02
9.627875958652883810e+02,5.372346618495797699e-02
9.630876958986327736e+02,5.513076121838478283e-02
9.633877959319772799e+02,0.000000000000000000e+00
9.636878959653216725e+02,5.987211192942273885e-02
9.639879959986661788e+02,2.318654338296741863e-02
9.642880960320105714e+02,1.021947517747597359e-02
9.645881960653550777e+02,4.503655746182268910e-02
9.648882960986994703e+02,1.346371858792640500e-02
9.651883961320439766e+02,7.993118696859664168e-03
9.654884961653883693e+02,2.631963612689861703e-02
9.657885961987328756e+02,6.052509665656095883e-02
9.660886962320772682e+02,0.000000000000000000e+00
9.663887962654217745e+02,1.264173628672195238e-02
9.666888962987661671e+02,0.000000000000000000e+00
9.669889963321106734e+02,9.544351519134016554e-03
9.672890963654550660e+02,3.075449624812432239e-02
9.675891963987995723e+02,7.417613889982063724e-03
9.678892964321439649e+02,4.010952801329791678e-02
9.681893964654884712e+02,3.610786582140423917e-02
9.684894964988328638e+02,4.852596141271495189e-02
9.687895965321773701e+02,7.257386418180203358e-02
9.690896965655217627e+02,1.449586386502896979e-02
9.693897965988662691e+02,2.473966935204725826e-02
9.696898966322106617e+02,2.236625848327090244e-02
9.699899966655551680e+02,2.550385056069690015e-02
9.702900966988995606e+02,4.271011292297803574e-02
9.705901967322440669e+02,4.673617564467694857e-02
9.708902967655884595e+02,2.471762721710037136e-02
9.711903967989328521e+02,6.156918131175850850e-02
9.714904968322773584e+02,2.960147674632324089e-02
9.717905968656217510e+02,3.281642729509762213e-02
9.720906968989662573e+02,1.743673287979271430e-02
9.723907969323106499e+02,4.869611297497941638e-02
9.726908969656551562e+02,5.035329131228764854e-02
9.729909969989995489e+02,3.559839844498639827e-02
9.732910970323440552e+02,0.000000000000000000e+00
9.735911970656884478e+02,3.087428373122173483e-02
9.738912970990329541e+02,4.772248805066146154e-02
9.741913971323773467e+02,2.761779172439025876e-02
